,0
64255,48429
64256,72331
64257,-14448
64258,-83333
64259,73547
64260,-57551
64261,-60869
64262,41525
64263,-49185
64264,29167
64265,83321
64266,78285
64267,-86858
64268,-6079
64269,-15552
64270,-76354
64271,25924
64272,-56818
64273,626
64274,18161
64275,52782
64276,-66995
64277,-48030
64278,-87478
64279,-58287
64280,-1886
64281,90017
64282,-13881
64283,15638
64284,-97675
64285,40336
64286,-3516
64287,-1625
64288,-9789
64289,52305
64290,47478
64291,73615
64292,48589
64293,64272
64294,70337
64295,43846
64296,-74980
64297,-82819
64298,-21817
64299,-48393
64300,75978
64301,-23497
64302,-67625
64303,7091
64304,-59506
64305,23637
64306,32818
64307,45705
64308,-8551
64309,64981
64310,-96670
64311,71139
64312,3067
64313,67795
64314,-15150
64315,-89143
64316,-65686
64317,22338
64318,97542
64319,-89877
64320,95467
64321,-23841
64322,72325
64323,68634
64324,96329
64325,40246
64326,-90613
64327,50221
64328,4834
64329,29089
64330,-10591
64331,-51230
64332,-26372
64333,-20652
64334,52956
64335,54973
64336,21751
64337,36817
64338,59452
64339,-47785
64340,-15566
64341,95530
64342,-54019
64343,12915
64344,-33870
64345,67846
64346,54880
64347,80388
64348,5110
64349,-34280
64350,69562
64351,-18748
64352,74069
64353,-88599
64354,-94244
64355,-82539
64356,72007
64357,82019
64358,28593
64359,-1817
64360,57261
64361,70845
64362,-51242
64363,-57180
64364,48687
64365,24631
64366,38660
64367,92111
64368,75594
64369,-46996
64370,-15761
64371,-3911
64372,16406
64373,-71563
64374,75964
64375,25748
64376,97629
64377,81721
64378,-50780
64379,-43283
64380,78746
64381,-94625
64382,-5431
64383,-69242
64384,-46985
64385,-64643
64386,-20878
64387,25389
64388,-28003
64389,73022
64390,163
64391,-68720
64392,88003
64393,67685
64394,-75413
64395,-40418
64396,-5708
64397,-29009
64398,54665
64399,60164
64400,14631
64401,-44594
64402,-39286
64403,81197
64404,52903
64405,28564
64406,35131
64407,-46667
64408,-82592
64409,-51398
64410,35530
64411,-94649
64412,67682
64413,53679
64414,-5727
64415,83616
64416,-14344
64417,-37699
64418,-82851
64419,39544
64420,45941
64421,-26720
64422,-69394
64423,63645
64424,-81702
64425,51102
64426,65993
64427,85704
64428,-83804
64429,-71368
64430,71978
64431,89447
64432,14445
64433,-90285
64434,-80063
64435,73998
64436,-82851
64437,62098
64438,-5642
64439,-380
64440,-36036
64441,-20685
64442,-9704
64443,-80016
64444,51451
64445,-93394
64446,9327
64447,65733
64448,-13253
64449,-23296
64450,-4095
64451,-2146
64452,3507
64453,81928
64454,44443
64455,-33193
64456,63756
64457,18533
64458,87238
64459,-3515
64460,-58770
64461,81279
64462,68498
64463,7849
64464,-3984
64465,652
64466,60522
64467,-4138
64468,-50320
64469,70630
64470,51667
64471,-45067
64472,76682
64473,68960
64474,-38928
64475,730
64476,-84413
64477,42372
64478,77396
64479,-24933
64480,91371
64481,29310
64482,-61938
64483,20251
64484,-7158
64485,-48772
64486,35406
64487,49080
64488,33475
64489,44392
64490,-96705
64491,-60816
64492,-24274
64493,56582
64494,4567
64495,23712
64496,-75161
64497,44296
64498,-65257
64499,19988
64500,80344
64501,92766
64502,-17747
64503,-99468
64504,18819
64505,77128
64506,33219
64507,-49472
64508,41640
64509,43233
64510,-93182
64511,69027
64512,-36658
64513,55698
64514,-99382
64515,52902
64516,47122
64517,82594
64518,12623
64519,-32011
64520,15785
64521,20114
64522,77190
64523,-43182
64524,30237
64525,-70008
64526,77194
64527,4683
64528,-82240
64529,20952
64530,-23014
64531,-33364
64532,-17745
64533,-51666
64534,713
64535,-69014
64536,16874
64537,30803
64538,9163
64539,26572
64540,86936
64541,-3494
64542,-62156
64543,26992
64544,-70906
64545,-29991
64546,95933
64547,22287
64548,-83556
64549,23023
64550,-23538
64551,67728
64552,41216
64553,94891
64554,860
64555,-8079
64556,64111
64557,21706
64558,-42852
64559,38177
64560,69941
64561,-350
64562,-86096
64563,-72538
64564,52660
64565,7046
64566,9848
64567,83076
64568,-59162
64569,75207
64570,-6399
64571,-4940
64572,96335
64573,-23084
64574,-92286
64575,-28801
64576,54343
64577,80808
64578,-8735
64579,2597
64580,-65944
64581,-96891
64582,7821
64583,-39016
64584,99507
64585,-75163
64586,-88975
64587,-62353
64588,-45488
64589,-54539
64590,68813
64591,-14548
64592,14848
64593,13184
64594,99540
64595,30532
64596,1603
64597,30518
64598,18495
64599,3319
64600,-50315
64601,40687
64602,7777
64603,-45526
64604,55193
64605,49644
64606,-85731
64607,-18297
64608,-48946
64609,38731
64610,81778
64611,-65105
64612,32183
64613,65310
64614,-3878
64615,24833
64616,84763
64617,-18677
64618,-68445
64619,12332
64620,31466
64621,-3007
64622,-99737
64623,-21969
64624,61596
64625,-27445
64626,56524
64627,-46211
64628,-62288
64629,-56510
64630,35376
64631,30076
64632,71338
64633,-28583
64634,61467
64635,67388
64636,-68896
64637,-71135
64638,69754
64639,61152
64640,-55687
64641,15257
64642,60235
64643,-9748
64644,-32834
64645,-65437
64646,-6736
64647,78622
64648,-95651
64649,93742
64650,-55688
64651,-16784
64652,80928
64653,-12365
64654,-3764
64655,-23982
64656,-28128
64657,61971
64658,68438
64659,-50857
64660,-6154
64661,-85340
64662,47774
64663,-81688
64664,-44188
64665,-97474
64666,-87704
64667,83800
64668,-47868
64669,-57704
64670,-20822
64671,-20632
64672,9408
64673,-12009
64674,44145
64675,-26604
64676,77524
64677,46759
64678,-39372
64679,46955
64680,-23219
64681,78876
64682,-51114
64683,-14406
64684,-61528
64685,-2281
64686,17554
64687,-57147
64688,-59660
64689,-1541
64690,94510
64691,-23346
64692,67770
64693,52593
64694,78667
64695,7901
64696,-22636
64697,39354
64698,-49362
64699,56551
64700,97013
64701,82543
64702,-15548
64703,29047
64704,36434
64705,56367
64706,-82601
64707,-66731
64708,-36285
64709,-71531
64710,83635
64711,-26372
64712,-82872
64713,19886
64714,68159
64715,47860
64716,27999
64717,-81815
64718,91250
64719,71067
64720,-32960
64721,4141
64722,-60142
64723,-4458
64724,45059
64725,7034
64726,54197
64727,53812
64728,-78679
64729,-37793
64730,-19787
64731,-53544
64732,-71892
64733,-80074
64734,-86157
64735,78153
64736,-23050
64737,-13512
64738,-37838
64739,-15687
64740,-97206
64741,-60301
64742,64049
64743,-22404
64744,-98673
64745,-15337
64746,3681
64747,-44146
64748,-72456
64749,22074
64750,40671
64751,16333
64752,49964
64753,63702
64754,40439
64755,89417
64756,83613
64757,-85258
64758,41155
64759,15124
64760,-18248
64761,-52874
64762,65530
64763,-76044
64764,73662
64765,-74273
64766,69238
64767,-37275
64768,-37977
64769,69369
64770,-56610
64771,33280
64772,1203
64773,58354
64774,45173
64775,91449
64776,93105
64777,23272
64778,-47912
64779,-20688
64780,96086
64781,-57000
64782,10350
64783,5860
64784,5657
64785,-37840
64786,-59426
64787,94340
64788,-90389
64789,86077
64790,80348
64791,-66290
64792,38683
64793,50001
64794,-43048
64795,-40866
64796,19310
64797,53155
64798,-75809
64799,-6667
64800,-90924
64801,18850
64802,68665
64803,78441
64804,-5455
64805,90122
64806,5142
64807,54090
64808,-78656
64809,20320
64810,-13305
64811,-51355
64812,-50545
64813,59288
64814,-74594
64815,12590
64816,-7919
64817,-24075
64818,67756
64819,-95189
64820,-77136
64821,47477
64822,81539
64823,-30106
64824,92038
64825,52326
64826,-67526
64827,35457
64828,-90887
64829,99030
64830,3192
64831,-16477
64832,-21574
64833,15366
64834,66626
64835,-99394
64836,-84745
64837,-95710
64838,-34958
64839,22654
64840,42738
64841,-61695
64842,-49260
64843,56580
64844,-68309
64845,108
64846,-94497
64847,-93343
64848,-52368
64849,-91927
64850,-73517
64851,-9405
64852,-746
64853,55168
64854,-67274
64855,29552
64856,-91536
64857,90585
64858,38748
64859,-43607
64860,-24742
64861,-14668
64862,88071
64863,-13015
64864,-35401
64865,-70391
64866,14711
64867,-17444
64868,-52307
64869,-58604
64870,90491
64871,21793
64872,51425
64873,20144
64874,45392
64875,46746
64876,67319
64877,20210
64878,99283
64879,5991
64880,-29081
64881,12667
64882,-66340
64883,-66505
64884,39162
64885,21919
64886,27730
64887,65326
64888,76938
64889,85115
64890,27888
64891,80142
64892,-50874
64893,-53857
64894,41018
64895,-35175
64896,-88590
64897,-85686
64898,-48586
64899,-45047
64900,27644
64901,16682
64902,76103
64903,-68837
64904,70132
64905,-72534
64906,-1181
64907,75951
64908,47421
64909,-96741
64910,-15240
64911,-4828
64912,96453
64913,93665
64914,96529
64915,4011
64916,64134
64917,47916
64918,40022
64919,-85638
64920,44906
64921,-33215
64922,87953
64923,28888
64924,10098
64925,22228
64926,94925
64927,-88006
64928,-28482
64929,45850
64930,75522
64931,45529
64932,44188
64933,-66489
64934,-18099
64935,-31208
64936,15893
64937,30842
64938,-31772
64939,-30634
64940,7150
64941,-45459
64942,-43723
64943,15701
64944,44202
64945,15783
64946,-82382
64947,-14810
64948,41502
64949,-48631
64950,14547
64951,12917
64952,32963
64953,-12997
64954,-30475
64955,-75359
64956,70006
64957,75749
64958,-49122
64959,-66944
64960,-31894
64961,-41700
64962,-56958
64963,-95247
64964,-30550
64965,59242
64966,-97908
64967,-76858
64968,20946
64969,-30944
64970,35332
64971,-47099
64972,16873
64973,58439
64974,-93413
64975,-81827
64976,67096
64977,-31928
64978,-13342
64979,91048
64980,-88717
64981,-16222
64982,-8687
64983,-18591
64984,-21117
64985,-43060
64986,-61240
64987,63912
64988,-12484
64989,-87058
64990,79832
64991,34967
64992,-87103
64993,-94025
64994,-94315
64995,-59116
64996,-33664
64997,-51333
64998,-76677
64999,54436
65000,10394
65001,-7493
65002,-14130
65003,72016
65004,-87856
65005,43773
65006,5389
65007,-50266
65008,35817
65009,21949
65010,-14378
65011,-17781
65012,2939
65013,-28358
65014,65667
65015,-81597
65016,-18294
65017,-11963
65018,-73744
65019,-82832
65020,-70731
65021,-95686
65022,-34529
65023,-22768
65024,-59808
65025,4763
65026,-52105
65027,11805
65028,-39071
65029,89537
65030,-23886
65031,-82283
65032,53289
65033,-73397
65034,-33481
65035,-9950
65036,97604
65037,-79106
65038,76087
65039,-73020
65040,-10274
65041,87143
65042,-22993
65043,-3578
65044,-3566
65045,15366
65046,-72310
65047,-73761
65048,-13458
65049,-17532
65050,41719
65051,-43914
65052,-19608
65053,6502
65054,93838
65055,-38694
65056,-95286
65057,72095
65058,-85244
65059,-88685
65060,-29067
65061,45902
65062,9068
65063,3281
65064,-30835
65065,25643
65066,-6929
65067,14756
65068,44334
65069,-34138
65070,92407
65071,-47746
65072,-71373
65073,40828
65074,-35841
65075,-76631
65076,44852
65077,-74071
65078,-17644
65079,62791
65080,23263
65081,73205
65082,40444
65083,-97410
65084,44401
65085,56037
65086,-47314
65087,-97433
65088,-75152
65089,-82449
65090,-64242
65091,-1264
65092,-11058
65093,-29349
65094,-69925
65095,11770
65096,-70033
65097,-12750
65098,-96837
65099,56526
65100,81635
65101,96153
65102,9606
65103,24639
65104,37525
65105,-40180
65106,-95225
65107,30580
65108,-21302
65109,52717
65110,-93353
65111,44442
65112,45950
65113,-30036
65114,43251
65115,36549
65116,-42050
65117,94368
65118,-80183
65119,-4759
65120,-25835
65121,96332
65122,-77110
65123,54926
65124,-27391
65125,50585
65126,-79446
65127,-19220
65128,-41973
65129,21959
65130,24607
65131,-98506
65132,60817
65133,95079
65134,43420
65135,18315
65136,16556
65137,88218
65138,89738
65139,-76702
65140,32652
65141,58070
65142,12772
65143,-19384
65144,-23516
65145,-70927
65146,-79707
65147,-16859
65148,47454
65149,48143
65150,55290
65151,-71234
65152,49065
65153,6576
65154,2299
65155,-68264
65156,79780
65157,-75458
65158,-60667
65159,-3450
65160,-80421
65161,18419
65162,12293
65163,-47010
65164,3344
65165,-73490
65166,40965
65167,24473
65168,-97918
65169,-60855
65170,-27063
65171,-67505
65172,-37142
65173,50536
65174,-3946
65175,42680
65176,-21040
65177,-91821
65178,-3610
65179,-51308
65180,3674
65181,-64010
65182,-48839
65183,-29877
65184,-91307
65185,50662
65186,-57339
65187,-25019
65188,3306
65189,-77828
65190,-81952
65191,83420
65192,98731
65193,64032
65194,70052
65195,35739
65196,80310
65197,-51120
65198,-1530
65199,-35819
65200,-21959
65201,1248
65202,-70626
65203,55522
65204,30773
65205,92768
65206,-26821
65207,-96495
65208,86370
65209,-49934
65210,77037
65211,-77455
65212,-71451
65213,-26950
65214,67490
65215,53803
65216,-53992
65217,39756
65218,-14307
65219,92871
65220,8669
65221,27759
65222,35663
65223,73959
65224,-87854
65225,1799
65226,-82272
65227,54372
65228,-54172
65229,33933
65230,94880
65231,12786
65232,-1449
65233,-58317
65234,-85581
65235,-87909
65236,63968
65237,-71880
65238,-51069
65239,-66985
65240,-53559
65241,71013
65242,9039
65243,-41790
65244,29121
65245,-86524
65246,47164
65247,-28361
65248,-71358
65249,17124
65250,-75757
65251,95532
65252,18184
65253,-51590
65254,-80780
65255,-13345
65256,-75832
65257,68995
65258,60060
65259,24104
65260,1271
65261,-19385
65262,76289
65263,28834
65264,-48812
65265,65175
65266,-96056
65267,-54067
65268,59972
65269,51808
65270,-5929
65271,-9914
65272,-18812
65273,-61095
65274,-90806
65275,94955
65276,-20062
65277,-39474
65278,-45077
65279,-489
65280,47952
65281,80566
65282,-22107
65283,-87966
65284,-3405
65285,190
65286,49197
65287,-78384
65288,-90188
65289,68410
65290,3658
65291,-52666
65292,-5492
65293,94989
65294,72434
65295,-48679
65296,-71842
65297,-5627
65298,-90635
65299,9625
65300,-13643
65301,98073
65302,-13971
65303,-19789
65304,-62285
65305,-2485
65306,73114
65307,62709
65308,-41195
65309,-77150
65310,-61284
65311,46353
65312,-75290
65313,-40521
65314,73887
65315,-59770
65316,-69584
65317,-85310
65318,-95486
65319,98874
65320,16226
65321,-57789
65322,74550
65323,26579
65324,12332
65325,84920
65326,63308
65327,-20892
65328,71493
65329,48271
65330,-2972
65331,-86110
65332,98093
65333,13026
65334,12059
65335,56548
65336,-38869
65337,65578
65338,91573
65339,-51343
65340,58668
65341,23553
65342,73582
65343,42528
65344,97511
65345,-30208
65346,30723
65347,-69812
65348,10533
65349,-55972
65350,2685
65351,81898
65352,-23061
65353,86638
65354,-95543
65355,-31432
65356,-41584
65357,10389
65358,22627
65359,42288
65360,-20898
65361,-63306
65362,-71313
65363,-79412
65364,53580
65365,97202
65366,-3482
65367,-52362
65368,-78632
65369,-45748
65370,42472
65371,64673
65372,65607
65373,-9024
65374,-89321
65375,-65154
65376,-59585
65377,-60505
65378,-17566
65379,-94594
65380,-16098
65381,-38986
65382,14061
65383,-61724
65384,83959
65385,70139
65386,-33011
65387,-18358
65388,48540
65389,48268
65390,94707
65391,35659
65392,75935
65393,36918
65394,-94685
65395,-41756
65396,-21140
65397,-48345
65398,-45725
65399,57424
65400,27452
65401,17484
65402,-38809
65403,-61639
65404,26242
65405,-27490
65406,-97403
65407,91172
65408,-68402
65409,-97694
65410,84027
65411,55960
65412,-73375
65413,-11466
65414,69657
65415,-34546
65416,67273
65417,-33724
65418,75417
65419,-86536
65420,61741
65421,-18688
65422,-67691
65423,-92788
65424,97524
65425,-21459
65426,-16354
65427,46643
65428,47243
65429,-49143
65430,-95315
65431,-44758
65432,26722
65433,-1984
65434,-18201
65435,45106
65436,-58687
65437,73747
65438,-95878
65439,-49491
65440,36993
65441,43396
65442,-14220
65443,60303
65444,11081
65445,-70406
65446,-32511
65447,45669
65448,-36427
65449,-93620
65450,60861
65451,66974
65452,-94198
65453,28771
65454,-71427
65455,96988
65456,-4880
65457,-83035
65458,28251
65459,-34859
65460,56057
65461,-55528
65462,-97132
65463,-77311
65464,-21208
65465,-28646
65466,86892
65467,51265
65468,73563
65469,-38152
65470,-62334
65471,-11480
65472,38058
65473,18834
65474,65431
65475,-8342
65476,94092
65477,-5844
65478,30030
65479,-37064
65480,70578
65481,23548
65482,60606
65483,-54474
65484,-89841
65485,75533
65486,77870
65487,96486
65488,31011
65489,61388
65490,-56318
65491,-19149
65492,-20732
65493,11012
65494,-67318
65495,-26646
65496,57603
65497,62292
65498,-21481
65499,-10663
65500,74039
65501,40508
65502,-55017
65503,-21176
65504,-22142
65505,45558
65506,-86798
65507,-92809
65508,43013
65509,74924
65510,32996
65511,-60921
65512,-7500
65513,-9099
65514,78690
65515,-3663
65516,51108
65517,-6636
65518,-54315
65519,-80449
65520,-51021
65521,-90657
65522,11278
65523,85844
65524,-24011
65525,52765
65526,-28152
65527,-88733
65528,42103
65529,-34809
65530,96398
65531,39754
65532,54555
65533,59196
65534,-66626
65535,87042
65536,989
65537,-25485
65538,17249
65539,42001
65540,16170
65541,-80848
65542,89642
65543,-86521
65544,78505
65545,99208
65546,-59209
65547,47184
65548,-91081
65549,-83854
65550,15684
65551,12130
65552,86675
65553,12575
65554,-50845
65555,62093
65556,16078
65557,-71095
65558,50644
65559,-9073
65560,-76396
65561,58468
65562,-2511
65563,92509
65564,67476
65565,-7884
65566,-94095
65567,-34955
65568,81923
65569,1096
65570,93363
65571,-26096
65572,-58594
65573,89785
65574,-64198
65575,56536
65576,-41997
65577,88991
65578,87671
65579,-85176
65580,-65652
65581,86752
65582,26879
65583,-14059
65584,-92902
65585,48215
65586,-95880
65587,-65223
65588,63921
65589,-13148
65590,87968
65591,-16703
65592,-34792
65593,99004
65594,-79826
65595,-99076
65596,-61144
65597,-92970
65598,2450
65599,27142
65600,-72903
65601,-76141
65602,15539
65603,1156
65604,29090
65605,85568
65606,79008
65607,7461
65608,55750
65609,-18977
65610,24186
65611,-89720
65612,95847
65613,62635
65614,-37890
65615,-28314
65616,-4372
65617,87065
65618,-37974
65619,-44212
65620,653
65621,25555
65622,76567
65623,-24569
65624,-40596
65625,-97584
65626,-41315
65627,4299
65628,72923
65629,-81017
65630,49943
65631,-97018
65632,87336
65633,79785
65634,50350
65635,-57586
65636,3014
65637,-46394
65638,-39694
65639,87448
65640,60288
65641,52636
65642,7134
65643,-4829
65644,-37232
65645,76078
65646,69765
65647,-25577
65648,-91894
65649,-94520
65650,-58747
65651,4151
65652,-28446
65653,14540
65654,-47900
65655,47111
65656,-96211
65657,19214
65658,-93845
65659,34753
65660,-9934
65661,75874
65662,80749
65663,-34162
65664,86162
65665,58000
65666,18373
65667,46055
65668,-58583
65669,-95529
65670,37638
65671,-62383
65672,-18842
65673,59138
65674,-96821
65675,47769
65676,-21283
65677,88757
65678,92710
65679,-27812
65680,75914
65681,-6785
65682,86375
65683,-609
65684,-68361
65685,31531
65686,3417
65687,-99236
65688,60571
65689,86999
65690,-81421
65691,56146
65692,87650
65693,-63489
65694,28478
65695,-80639
65696,-84772
65697,89563
65698,-75160
65699,55415
65700,-73260
65701,10765
65702,-2182
65703,53227
65704,-51078
65705,-23689
65706,63301
65707,-26677
65708,-36787
65709,-82105
65710,15593
65711,9360
65712,14233
65713,-62665
65714,-75096
65715,-64304
65716,-91045
65717,55364
65718,-17287
65719,17659
65720,-97378
65721,97604
65722,-39043
65723,-71011
65724,51830
65725,-81854
65726,54118
65727,-84485
